"PreTaxCost","BillingMonth","ResourceId","MeterCategory","MeterSubcategory","Meter","Currency"
"0.00014915","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/bejqhsmbbioy4azscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/buvzw4imju23yazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/buvzw4imju23yazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/buvzw4imju23yazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/buvzw4imju23yazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/buvzw4imju23yazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/buvzw4imju23yazscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/buvzw4imju23yazscripts","Storage","Files","Read Operations","USD"
"4.328856E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/buvzw4imju23yazscripts","Storage","Tables","Batch Write Operations","USD"
"6.80022E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/buvzw4imju23yazscripts","Storage","Tables","LRS Data Stored","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/buvzw4imju23yazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"0.00014915","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/buvzw4imju23yazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/c44ajqqzshq24azscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/c44ajqqzshq24azscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/c44ajqqzshq24azscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/c44ajqqzshq24azscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/c44ajqqzshq24azscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/c44ajqqzshq24azscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/c44ajqqzshq24azscripts","Storage","Files","Read Operations","USD"
"4.48056E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/c44ajqqzshq24azscripts","Storage","Tables","Batch Write Operations","USD"
"7.966665E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/c44ajqqzshq24azscripts","Storage","Tables","LRS Data Stored","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/c44ajqqzshq24azscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"0.00014915","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/c44ajqqzshq24azscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"1.8E-08","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Bandwidth","Rtn Preference: MGN","Standard Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"1.1234784E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Storage","Files","List Operations","USD"
"0.003481478","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Storage","Standard Page Blob v2","Disk Read Operations","USD"
"0.001740739","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Storage","Standard Page Blob v2","Disk Write Operations","USD"
"0.0001006971264","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Storage","Standard Page Blob v2","LRS Data Stored","USD"
"4.561704E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Storage","Tables","Batch Write Operations","USD"
"2.8579006764","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Storage","Tables","LRS Data Stored","USD"
"0.00983034864","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Storage","Tables","Read Operations","USD"
"5.45564029E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Storage","Tiered Block Blob","All Other Operations","USD"
"0.0006750436992","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Storage","Tiered Block Blob","Hot LRS Data Stored","USD"
"0.4625944184886","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Storage","Tiered Block Blob","Hot Read Operations","USD"
"0.00019855","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1diagsapri","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"1.8E-08","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Bandwidth","Rtn Preference: MGN","Standard Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"0.075187187712","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Storage","Files","LRS Data Stored","USD"
"1.17965232E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Storage","Files","LRS Write Operations","USD"
"3.3704352E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Storage","Files","List Operations","USD"
"1.029E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Storage","Files","Read Operations","USD"
"4.605804E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Storage","Tables","Batch Write Operations","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Storage","Tiered Block Blob","All Other Operations","USD"
"7.03E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/ch1vmbacksapri","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/d4de3qf2m2fp4azscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/d4de3qf2m2fp4azscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/d4de3qf2m2fp4azscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/d4de3qf2m2fp4azscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/d4de3qf2m2fp4azscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/d4de3qf2m2fp4azscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/d4de3qf2m2fp4azscripts","Storage","Files","Read Operations","USD"
"4.56876E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/d4de3qf2m2fp4azscripts","Storage","Tables","Batch Write Operations","USD"
"7.1883E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/d4de3qf2m2fp4azscripts","Storage","Tables","LRS Data Stored","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/d4de3qf2m2fp4azscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"6.175E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/d4de3qf2m2fp4azscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"6.43986E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Bandwidth","Rtn Preference: MGN","Standard Data Transfer In","USD"
"1.32E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Bandwidth","Rtn Preference: MGN","Standard Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"1.1234784E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Storage","Files","List Operations","USD"
"0.42773514347294","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Storage","General Block Blob","LRS Data Stored","USD"
"0.00053883468","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Storage","General Block Blob","LRS List and Create Container Operations","USD"
"0.00574570944","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Storage","General Block Blob","LRS Write Operations","USD"
"0.0082568494752","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Storage","General Block Blob","Read Operations","USD"
"0.0001073592","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Storage","Standard Page Blob","LRS Data Stored","USD"
"4.494672E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Storage","Tables","Batch Write Operations","USD"
"3.27909150765","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri","Storage","Tables","LRS Data Stored","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/doejraof4yq4qazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/doejraof4yq4qazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/doejraof4yq4qazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/doejraof4yq4qazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/doejraof4yq4qazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/doejraof4yq4qazscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/doejraof4yq4qazscripts","Storage","Files","Read Operations","USD"
"4.531716E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/doejraof4yq4qazscripts","Storage","Tables","Batch Write Operations","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/doejraof4yq4qazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"6.175E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/doejraof4yq4qazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/etyqzr3rwiaa6azscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/etyqzr3rwiaa6azscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/etyqzr3rwiaa6azscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/etyqzr3rwiaa6azscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/etyqzr3rwiaa6azscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/etyqzr3rwiaa6azscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/etyqzr3rwiaa6azscripts","Storage","Files","Read Operations","USD"
"4.325328E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/etyqzr3rwiaa6azscripts","Storage","Tables","Batch Write Operations","USD"
"6.8796E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/etyqzr3rwiaa6azscripts","Storage","Tables","LRS Data Stored","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/etyqzr3rwiaa6azscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"6.175E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/etyqzr3rwiaa6azscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fahuqqlste2coazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fahuqqlste2coazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fahuqqlste2coazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fahuqqlste2coazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/fahuqqlste2coazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
